PLU;Loja;Região;Nome PLU;Nome Depto;Nome Cat;Nome Subcat;Nome Loja;Mês Referencia;Bandeira;VENDA BRUTA MENSAL
23511;1;SÃO PAULO;RICOTA FCA BALKIS;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;May-2019;PA;399
23597;1;SÃO PAULO;ARROZ A GREGA;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;823
23627;1;SÃO PAULO;ARROZ DE CARRETEIRO;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
23634;1;SÃO PAULO;BISNAGUINHA (MIX);PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;0
23665;1;SÃO PAULO;BERINJELA A PARMEGIANA;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
23696;1;SÃO PAULO;BERINJELA RECHEADA;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;71
23719;1;SÃO PAULO;ANCHOVA INTEIRA KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;368
23818;1;SÃO PAULO;ABROTEA INT FRESCA KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;12
23962;1;SÃO PAULO;LASANHA A BOLONHESA;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;241
23986;1;SÃO PAULO;PRES DEFUMADO KASSEL FT;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;126
24136;1;SÃO PAULO;PANQUECA DE CARNE;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;29
24150;1;SÃO PAULO;MELANCIA MINI REI CD KG;PERECIVEIS;FLV;FRUTAS;JARDIM PAULISTA;May-2019;PA;20
24242;1;SÃO PAULO;ROSBIFE ROSEDER FAT 501;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;0
24273;1;SÃO PAULO;SALSICHAO LIONES EDER P/FAT;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;0
24297;1;SÃO PAULO;PEITO PERU DEF SADIA FAT;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;224
24303;1;SÃO PAULO;ESCONDIDINHO F PROPRIA;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
24372;1;SÃO PAULO;FILE DE FRANGO GRELHADO BERNA;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;917
24549;1;SÃO PAULO;SOROROCA INT FRESCA KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
24655;1;SÃO PAULO;MANDIOCA FRITA;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;591
24693;1;SÃO PAULO;QJ PARMESAO FAIXA AZUL BABY;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;May-2019;PA;123
24730;1;SÃO PAULO;BIFE BOVINO A ROLE;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
24747;1;SÃO PAULO;SALSICHAO PICKLES EDER FAT 411;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;0
24778;1;SÃO PAULO;SALSICHA ALHO EDER PCT KG;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;0
24877;1;SÃO PAULO;QJ TP GORGONZOLA CRUZILIA;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;2229
25058;1;SÃO PAULO;FEIJAO TROPEIRO;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
25157;1;SÃO PAULO;COPA LOMBO SUINO RESF KG;PERECIVEIS;CARNES;SUINOS E OUTROS;JARDIM PAULISTA;May-2019;PA;0
25188;1;SÃO PAULO;BOLO COCO NEVADO F PROPRIAKG;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;928
25331;1;SÃO PAULO;BROA CAXAMBU F PROPRIA;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;306
25379;1;SÃO PAULO;ABOBORA SECA CORTE KG;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;May-2019;PA;166
25522;1;SÃO PAULO;MELAO REI CORTE KG;PERECIVEIS;FLV;FRUTAS;JARDIM PAULISTA;May-2019;PA;319
25577;1;SÃO PAULO;QJ SUI TILSITER;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;0
25614;1;SÃO PAULO;MEKA INTEIRA FRESCA KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
25638;1;SÃO PAULO;FILE VERMELHO S/PELE FRESCO KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
25645;1;SÃO PAULO;BLANQUET PERU SADIA LIGHT FAT;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;1338
25812;1;SÃO PAULO;QUINDIM F PROPRIA;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;0
26581;1;SÃO PAULO;QJ PROV PECA/PEDACO;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;0
26628;1;SÃO PAULO;LEGUMES SALTEADOS;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;377
26673;1;SÃO PAULO;COCADA ASSADA KG;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;0
26703;1;SÃO PAULO;QJ MUSS LANCHE TIROLEZ LIGHT;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;May-2019;PA;944
27106;1;SÃO PAULO;CAMARAO ROSA PEQUENO INT FCO KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;116
28127;1;SÃO PAULO;CAMARAO CINZA INTEIRO KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
28189;1;SÃO PAULO;FRANGO A PASSARINHO;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
28202;1;SÃO PAULO;COXINHA DA ASA FRANGO RESF KG;PERECIVEIS;CARNES;AVES;JARDIM PAULISTA;May-2019;PA;1822
28233;1;SÃO PAULO;DOURADO INTEIRO FRESCO KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
28363;1;SÃO PAULO;CONTRA FILE MATURATTA;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;521
28370;1;SÃO PAULO;PAELLA FP;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
28400;1;SÃO PAULO;CAMARAO ROSA PEQ LIMPO FCO KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
28615;1;SÃO PAULO;POSTA DE DOURADO FCA;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
28691;1;SÃO PAULO;TAMBAQUI FCO INT CA KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;163
28851;1;SÃO PAULO;COSTELA SUINA RESF KG;PERECIVEIS;CARNES;SUINOS E OUTROS;JARDIM PAULISTA;May-2019;PA;0
28868;1;SÃO PAULO;GAROUPA INTEIRA FRESCA KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
29247;1;SÃO PAULO;POSTA GAROUPA FRESCA KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
29421;1;SÃO PAULO;BISNAGUINHA FP;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;447
29629;1;SÃO PAULO;PICANHA ESPECIAL BOV RESF VACUO KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;2340
29636;1;SÃO PAULO;PESCADINHA ESPALMADA P FRESCA KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
29643;1;SÃO PAULO;CORACAO DA ALCATRA MATURATTA KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;600
29667;1;SÃO PAULO;FILE SOROROCA FRESCA KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
29780;1;SÃO PAULO;QJ SANDWICH CHEDAR FAT 192;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;363
29995;1;SÃO PAULO;PEITO FGO C/OSSO RESF SEARA BDJ KG;PERECIVEIS;CARNES;AVES;JARDIM PAULISTA;May-2019;PA;888
30076;1;SÃO PAULO;DRUMETTE DE FRANGO;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
30106;1;SÃO PAULO;FILE DE ANCHOVA FRESCO KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
30175;1;SÃO PAULO;POSTA CORVINA FRESCA KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
30281;1;SÃO PAULO;ARROZ DE BACALHAU;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
30366;1;SÃO PAULO;FIGADO FGO RESF SEARA BDJ KG;PERECIVEIS;CARNES;AVES;JARDIM PAULISTA;May-2019;PA;201
30533;1;SÃO PAULO;BOLO DE LARANJA F PROPRIA KG;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;1000
30632;1;SÃO PAULO;APRESUNTADO SADIA PECA KG;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;0
30755;1;SÃO PAULO;QJ PRATO LANCHE TIROLEZ LIGHT;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;May-2019;PA;515
30786;1;SÃO PAULO;QJ EDAM TIROLEZ;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;249
30908;1;SÃO PAULO;QJ BRIE FORMA C LINDO;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;2916
31080;1;SÃO PAULO;QUEIJO GOUDA QUATA;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;1089
31233;1;SÃO PAULO;ABOBORA JAPONESA CORTE ED KG;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;May-2019;PA;1006
31240;1;SÃO PAULO;FILE MIGNON SUINO RESF KG (CORTE);PERECIVEIS;CARNES;SUINOS E OUTROS;JARDIM PAULISTA;May-2019;PA;3921
31462;1;SÃO PAULO;ESPETOS SALMAO CHURRASCO FRESCO KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;49
31486;1;SÃO PAULO;ABOBORA MORANGA CORTE ED KG;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;May-2019;PA;0
31714;1;SÃO PAULO;PATO CANAD FRANCE CONG V GERMANI KG;PERECIVEIS;CARNES;AVES;JARDIM PAULISTA;May-2019;PA;61
31721;1;SÃO PAULO;FILE AGULHAO FRESCO KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
31745;1;SÃO PAULO;FILE TRUTA S/PELE FRESCA KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;46
31943;1;SÃO PAULO;PEITO DEF FGO LIGTH SEARA PECA KG;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;193
31974;1;SÃO PAULO;FRANGO AO LIMAO PA;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
32087;1;SÃO PAULO;BISNAGUINHA C/COCO MIX KG;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;0
32407;1;SÃO PAULO;QUEIJO PROV TEMP/RECH C/AZEITONA;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;0
32476;1;SÃO PAULO;QJ GORGONZOLA FORMA POLENGHI SKANDI;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;48
32506;1;SÃO PAULO;QJ GRUYERE POLENGHI SELECTION;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;696
32629;1;SÃO PAULO;QJ PRATO IMP PED KG;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;0
32735;1;SÃO PAULO;QJ SANDWICHIN MUSS FAT 192;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;314
32810;1;SÃO PAULO;QJ CAMEMBERT FRAC VIGOR KG;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;May-2019;PA;950
33015;1;SÃO PAULO;BOLO DE NOZES PA kg;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;913
33022;1;SÃO PAULO;QUEIJO PROVOLONE TEMP C/TOM SECO;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;0
33374;1;SÃO PAULO;FILE OLHETE S/PELE FRESCO KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
33664;1;SÃO PAULO;MELAO CHARANTEAIS CORTE KG;PERECIVEIS;FLV;FRUTAS;JARDIM PAULISTA;May-2019;PA;0
33756;1;SÃO PAULO;COXA S/ PELE RESF ATENDIMENTO;PERECIVEIS;CARNES;AVES;JARDIM PAULISTA;May-2019;PA;0
33794;1;SÃO PAULO;FILE PESCADA-CAMBUCU S/ PELE FCO KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;47
33848;1;SÃO PAULO;PICANHA RESF MONTANA KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;930
33862;1;SÃO PAULO;REF ALMOND/CENOURA/ARROZ;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;315
33879;1;SÃO PAULO;BATATA FRITA;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
33947;1;SÃO PAULO;TOLETES ATUM FRESCO KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
33992;1;SÃO PAULO;FILE DE PINTADO DA AMAZONIA FCO KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;50
34142;1;SÃO PAULO;ARRAIA;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
34340;1;SÃO PAULO;PERNIL SNO ESP S/OSSO RESF ATEND KG;PERECIVEIS;CARNES;SUINOS E OUTROS;JARDIM PAULISTA;May-2019;PA;41
34364;1;SÃO PAULO;FILE CIOBA S/PELE FRESCO KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
34500;1;SÃO PAULO;LING TOSCANA AURORA KG;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;1816
34555;1;SÃO PAULO;REF BIFE PARM/BAT PALHA/ARROZ;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;460
34593;1;SÃO PAULO;TILAPIA VERMELHA KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;55
34746;1;SÃO PAULO;PEITO CHESTER DEF PERD GDE FAT;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;474
35330;1;SÃO PAULO;SUSHI MISTO KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
35477;1;SÃO PAULO;PESCADA-GOETE LIMPA FRESCA KGSCA;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;65
35484;1;SÃO PAULO;KIT HOLANDES PETISCO;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;90
35620;1;SÃO PAULO;SALMAO AO MOLHO DE ALCAPARRAS SV;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
35996;1;SÃO PAULO;BIFE ANCHO WESSEL RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;323
36023;1;SÃO PAULO;KIT PETISCO II;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;264
36054;1;SÃO PAULO;PURE DE MANDIOQUINHA FP;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
36085;1;SÃO PAULO;MUSSARELA BUFALA RECH C/TOM SECO;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;0
36108;1;SÃO PAULO;POSTA PINTADO FCO KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
36184;1;SÃO PAULO;TIRAS FILE FGO RESF SEARA BDJ KG;PERECIVEIS;CARNES;AVES;JARDIM PAULISTA;May-2019;PA;136
36344;1;SÃO PAULO;ARROZ SHOP SUEY;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;31
36375;1;SÃO PAULO;BACON DEF PEDACO SADIA CRY BAP;PERECIVEIS;PEREC COMPLEMENTAR;SALGADOS E DEFUMADOS;JARDIM PAULISTA;May-2019;PA;265
36559;1;SÃO PAULO;MAMINHA FORA DO VACUO BOV RESF KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;572
36580;1;SÃO PAULO;QUIABO EXTRA EMB LOJA KG;PERECIVEIS;FLV;LEGUMES;JARDIM PAULISTA;May-2019;PA;0
36870;1;SÃO PAULO;FILE DE PESCADA AMARELA FRESCO KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
37051;1;SÃO PAULO;MOUSSE DE MARACUJA FP;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;78
37266;1;SÃO PAULO;TORTA DE ESPINAFRE COM RICOTA;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;607
37341;1;SÃO PAULO;PUDIM DE LEITE FP;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;85
37396;1;SÃO PAULO;QJ COALHO ESPETO QUATA;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;May-2019;PA;2022
37679;1;SÃO PAULO;QJ PRATO LANCHE QUATA KG;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;May-2019;PA;635
37730;1;SÃO PAULO;PAO DO PADRE F PROPRIA;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;0
37839;1;SÃO PAULO;BOLO FLORESTA NEGRA FP GR;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;150
37860;1;SÃO PAULO;BONITO-LISTRADO INTEIRO FRESCO KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
38195;1;SÃO PAULO;CONGRO ROSA INT FRESCO;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
38935;1;SÃO PAULO;POSTA DOURADO DO MAR FRESCO KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
38980;1;SÃO PAULO;BIFE CHORICO BOV ARG RESF FRIAR KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;464
38997;1;SÃO PAULO;BOLO FRAPE FP KG;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;371
39277;1;SÃO PAULO;MUSSARELA BUFALA RECH C/AZEITONA;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;0
39413;1;SÃO PAULO;MIX MUSSARELA BUFALA RECHEADA;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;0
39505;1;SÃO PAULO;QJ PROV TIROLEZ F 750 KG;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS;JARDIM PAULISTA;May-2019;PA;371
39840;1;SÃO PAULO;MARROM GLACE;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;88
39956;1;SÃO PAULO;CAMEMBERT COM DAMASCO;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;0
40198;1;SÃO PAULO;PESCADA-GOETE INTEIRA FRESCA KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
40235;1;SÃO PAULO;FEIJOADA ESPECIAL;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;25
40259;1;SÃO PAULO;MUFFIM F PROPRIA;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;584
40303;1;SÃO PAULO;MINI PAO FRANCES PREMIUM KG;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;4
40372;1;SÃO PAULO;MORT BOLOGNA OURO PERDIGAO FAT MBB;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;728
40457;1;SÃO PAULO;PASTRAMI PREZATO SADIA FATIADO;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;0
40594;1;SÃO PAULO;FILE CAVALA;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
40648;1;SÃO PAULO;KIT BOURSIN;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;0
40723;1;SÃO PAULO;QJ HOL MAASDAM KROON;PERECIVEIS;PEREC COMPLEMENTAR;QUEIJOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;3125
40785;1;SÃO PAULO;FILE MIGNON BOV RESF PEDACO KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
41041;1;SÃO PAULO;ALCATRA BOV RESF PEDACO KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;378
41058;1;SÃO PAULO;BISTECA SUINA FATIADA CONG K;PERECIVEIS;CARNES;SUINOS E OUTROS;JARDIM PAULISTA;May-2019;PA;0
41263;1;SÃO PAULO;REF LAGARTO/LEGUM/ARROZ;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;29
41607;1;SÃO PAULO;REF LOMBO/FAROFA/ARROZ;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;185
41843;1;SÃO PAULO;REF FGO MILA/CR MILHO/ARROZ;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;241
41850;1;SÃO PAULO;REF SOBRECOXA/LEGUM/ARROZ;PERECIVEIS;PADARIA E ROTISSERIE;ROTISSERIE;JARDIM PAULISTA;May-2019;PA;0
42086;1;SÃO PAULO;MELAO GALIA FATIADO KG;PERECIVEIS;FLV;FRUTAS;JARDIM PAULISTA;May-2019;PA;41
42123;1;SÃO PAULO;MORT C/AZEITONA CERATTI FT;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;119
42284;1;SÃO PAULO;FRALDINHA RESF MONTANA KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;1535
42338;1;SÃO PAULO;MORT C/PICLES CERATTI FATIADA 201;PERECIVEIS;PEREC COMPLEMENTAR;FRIOS MANIPULADOS;JARDIM PAULISTA;May-2019;PA;121
42659;1;SÃO PAULO;BARRIGA SUINA RESF KG (CORTE);PERECIVEIS;CARNES;SUINOS E OUTROS;JARDIM PAULISTA;May-2019;PA;1019
42727;1;SÃO PAULO;POSTA AGULHAO FRESCO KG;PERECIVEIS;PEIXARIA;PEIXES FRESCOS;JARDIM PAULISTA;May-2019;PA;0
42864;1;SÃO PAULO;ACEM BOV RESF PECA CRY KG;PERECIVEIS;CARNES;BOVINOS;JARDIM PAULISTA;May-2019;PA;0
42994;1;SÃO PAULO;BOLO CACAROLA FP KG;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;1578
43434;1;SÃO PAULO;PAO RECHEADO C/ COCO MIX KG;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;0
43458;1;SÃO PAULO;MINI BAGUETE F PROPRIA PA;PERECIVEIS;PADARIA E ROTISSERIE;PADARIA;JARDIM PAULISTA;May-2019;PA;0
